facility_id,drug_name,drug_category,nlem_level,quantity_available,unit,last_restocked,stock_status,critical_flag
MP-IND-PHC-025,ORS Packets (WHO formula),ORS,P,9,packets,2026-02-27,IN_STOCK,True
MP-IND-PHC-025,Zinc Sulphate Dispersible 20mg,Micronutrient,P,28,tablets,2026-03-05,IN_STOCK,False
MP-IND-PHC-025,Metronidazole 400mg,Antiprotozoal,P,17,tablets,2026-03-01,IN_STOCK,False
MP-IND-PHC-025,Amoxicillin 500mg,Antibiotic,P,11,capsules,2026-02-22,IN_STOCK,False
MP-IND-PHC-025,Azithromycin 500mg,Antibiotic,P,17,tablets,2026-04-15,IN_STOCK,False
MP-IND-PHC-025,Ciprofloxacin 500mg,Antibiotic,P,22,tablets,2026-02-18,IN_STOCK,False
MP-IND-PHC-025,Cotrimoxazole Paediatric,Antibiotic,P,11,tablets,2026-03-13,IN_STOCK,False
MP-IND-PHC-025,Gentamicin Injection 80mg,Antibiotic,P,15,ampoules,2026-03-22,IN_STOCK,True
MP-IND-PHC-025,Oxytocin Injection 5IU,Obstetric,P,10,ampoules,2026-03-31,IN_STOCK,True
MP-IND-PHC-025,Misoprostol 200mcg,Obstetric,P,6,tablets,2026-03-16,IN_STOCK,True
MP-IND-PHC-025,Magnesium Sulphate Injection 50%,Anticonvulsant,P,1,ampoules,2026-02-25,LOW,True
MP-IND-PHC-025,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,1,ampoules,2026-04-13,LOW,True
MP-IND-PHC-025,Hydrocortisone Injection 100mg,Corticosteroid,P,9,vials,2026-03-28,IN_STOCK,True
MP-IND-PHC-025,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,0,ampoules,2026-03-19,OUT_OF_STOCK,True
MP-IND-PHC-025,Paracetamol 500mg,Analgesic,P,1,tablets,2026-03-30,LOW,False
MP-IND-PHC-025,Ibuprofen 400mg,NSAID,P,19,tablets,2026-03-01,IN_STOCK,False
MP-IND-PHC-025,Diclofenac Sodium 50mg,NSAID,P,24,tablets,2026-03-25,IN_STOCK,False
MP-IND-PHC-025,Salbutamol Inhaler 100mcg,Bronchodilator,P,25,inhalers,2026-02-27,IN_STOCK,False
MP-IND-PHC-025,Dexamethasone Injection 4mg,Corticosteroid,P,13,ampoules,2026-02-28,IN_STOCK,True
MP-IND-PHC-025,Prednisolone 5mg,Corticosteroid,P,14,tablets,2026-04-17,IN_STOCK,False
MP-IND-PHC-025,Metformin 500mg,Antidiabetic,P,10,tablets,2026-04-03,IN_STOCK,False
MP-IND-PHC-025,Glimepiride 1mg,Antidiabetic,P,30,tablets,2026-02-23,IN_STOCK,False
MP-IND-PHC-025,Amlodipine 5mg,Antihypertensive,P,10,tablets,2026-03-27,IN_STOCK,False
MP-IND-PHC-025,Enalapril 5mg,Antihypertensive,P,3,tablets,2026-03-24,LOW,False
MP-IND-PHC-025,Tetanus Toxoid Injection,Vaccine,P,6,doses,2026-04-04,IN_STOCK,True
MP-IND-PHC-025,Anti-Tetanus Serum (ATS),Antiserum,P,12,vials,2026-04-14,IN_STOCK,True
MP-IND-PHC-025,Anti-Rabies Vaccine (ARV),Vaccine,P,9,doses,2026-04-12,IN_STOCK,True
MP-IND-PHC-025,Activated Charcoal Powder,Antidote,P,0,sachets,2026-04-03,OUT_OF_STOCK,True
MP-IND-PHC-026,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,10,vials,2026-03-19,IN_STOCK,True
MP-IND-PHC-026,Artesunate Injection 60mg,Antimalarial,P,1,vials,2026-03-16,LOW,True
MP-IND-PHC-026,Artemether-Lumefantrine Tablets,Antimalarial,P,0,tablets,2026-02-24,OUT_OF_STOCK,True
MP-IND-PHC-026,Chloroquine Phosphate 250mg,Antimalarial,P,28,tablets,2026-03-12,IN_STOCK,False
MP-IND-PHC-026,Primaquine 7.5mg,Antimalarial,P,3,tablets,2026-04-09,LOW,False
MP-IND-PHC-026,Dengue NS1 Antigen Test Kit,Diagnostic,P,10,kits,2026-02-17,IN_STOCK,True
MP-IND-PHC-026,Normal Saline 0.9% (1L),IV Fluid,P,10,bottles,2026-03-28,IN_STOCK,True
MP-IND-PHC-026,Ringer Lactate (1L),IV Fluid,P,8,bottles,2026-04-09,IN_STOCK,True
MP-IND-PHC-026,ORS Packets (WHO formula),ORS,P,7,packets,2026-04-11,IN_STOCK,True
MP-IND-PHC-026,Zinc Sulphate Dispersible 20mg,Micronutrient,P,24,tablets,2026-03-28,IN_STOCK,False
MP-IND-PHC-026,Metronidazole 400mg,Antiprotozoal,P,27,tablets,2026-03-26,IN_STOCK,False
MP-IND-PHC-026,Amoxicillin 500mg,Antibiotic,P,16,capsules,2026-03-20,IN_STOCK,False
MP-IND-PHC-026,Azithromycin 500mg,Antibiotic,P,18,tablets,2026-02-22,IN_STOCK,False
MP-IND-PHC-026,Ciprofloxacin 500mg,Antibiotic,P,15,tablets,2026-02-25,IN_STOCK,False
MP-IND-PHC-026,Cotrimoxazole Paediatric,Antibiotic,P,29,tablets,2026-04-15,IN_STOCK,False
MP-IND-PHC-026,Gentamicin Injection 80mg,Antibiotic,P,7,ampoules,2026-04-12,IN_STOCK,True
MP-IND-PHC-026,Oxytocin Injection 5IU,Obstetric,P,11,ampoules,2026-03-16,IN_STOCK,True
MP-IND-PHC-026,Misoprostol 200mcg,Obstetric,P,0,tablets,2026-03-29,OUT_OF_STOCK,True
MP-IND-PHC-026,Magnesium Sulphate Injection 50%,Anticonvulsant,P,5,ampoules,2026-03-23,IN_STOCK,True
MP-IND-PHC-026,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,13,ampoules,2026-04-02,IN_STOCK,True
MP-IND-PHC-026,Hydrocortisone Injection 100mg,Corticosteroid,P,0,vials,2026-04-11,OUT_OF_STOCK,True
MP-IND-PHC-026,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,5,ampoules,2026-04-14,IN_STOCK,True
MP-IND-PHC-026,Paracetamol 500mg,Analgesic,P,17,tablets,2026-04-09,IN_STOCK,False
MP-IND-PHC-026,Ibuprofen 400mg,NSAID,P,22,tablets,2026-03-25,IN_STOCK,False
MP-IND-PHC-026,Diclofenac Sodium 50mg,NSAID,P,30,tablets,2026-04-12,IN_STOCK,False
MP-IND-PHC-026,Salbutamol Inhaler 100mcg,Bronchodilator,P,18,inhalers,2026-02-18,IN_STOCK,False
MP-IND-PHC-026,Dexamethasone Injection 4mg,Corticosteroid,P,1,ampoules,2026-04-05,LOW,True
MP-IND-PHC-026,Prednisolone 5mg,Corticosteroid,P,24,tablets,2026-02-25,IN_STOCK,False
MP-IND-PHC-026,Metformin 500mg,Antidiabetic,P,20,tablets,2026-04-10,IN_STOCK,False
MP-IND-PHC-026,Glimepiride 1mg,Antidiabetic,P,2,tablets,2026-04-14,LOW,False
MP-IND-PHC-026,Amlodipine 5mg,Antihypertensive,P,28,tablets,2026-03-21,IN_STOCK,False
MP-IND-PHC-026,Enalapril 5mg,Antihypertensive,P,22,tablets,2026-03-17,IN_STOCK,False
MP-IND-PHC-026,Tetanus Toxoid Injection,Vaccine,P,0,doses,2026-03-05,OUT_OF_STOCK,True
MP-IND-PHC-026,Anti-Tetanus Serum (ATS),Antiserum,P,7,vials,2026-03-31,IN_STOCK,True
MP-IND-PHC-026,Anti-Rabies Vaccine (ARV),Vaccine,P,5,doses,2026-03-09,IN_STOCK,True
MP-IND-PHC-026,Activated Charcoal Powder,Antidote,P,9,sachets,2026-03-17,IN_STOCK,True
MP-IND-PHC-027,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,5,vials,2026-04-12,IN_STOCK,True
MP-IND-PHC-027,Artesunate Injection 60mg,Antimalarial,P,8,vials,2026-03-07,IN_STOCK,True
MP-IND-PHC-027,Artemether-Lumefantrine Tablets,Antimalarial,P,15,tablets,2026-02-25,IN_STOCK,True
MP-IND-PHC-027,Chloroquine Phosphate 250mg,Antimalarial,P,10,tablets,2026-03-24,IN_STOCK,False
MP-IND-PHC-027,Primaquine 7.5mg,Antimalarial,P,21,tablets,2026-03-18,IN_STOCK,False
MP-IND-PHC-027,Dengue NS1 Antigen Test Kit,Diagnostic,P,14,kits,2026-03-16,IN_STOCK,True
MP-IND-PHC-027,Normal Saline 0.9% (1L),IV Fluid,P,5,bottles,2026-03-28,IN_STOCK,True
MP-IND-PHC-027,Ringer Lactate (1L),IV Fluid,P,1,bottles,2026-04-14,LOW,True
MP-IND-PHC-027,ORS Packets (WHO formula),ORS,P,10,packets,2026-02-27,IN_STOCK,True
MP-IND-PHC-027,Zinc Sulphate Dispersible 20mg,Micronutrient,P,17,tablets,2026-04-07,IN_STOCK,False
MP-IND-PHC-027,Metronidazole 400mg,Antiprotozoal,P,17,tablets,2026-03-31,IN_STOCK,False
MP-IND-PHC-027,Amoxicillin 500mg,Antibiotic,P,11,capsules,2026-02-28,IN_STOCK,False
MP-IND-PHC-027,Azithromycin 500mg,Antibiotic,P,17,tablets,2026-03-12,IN_STOCK,False
MP-IND-PHC-027,Ciprofloxacin 500mg,Antibiotic,P,22,tablets,2026-03-26,IN_STOCK,False
MP-IND-PHC-027,Cotrimoxazole Paediatric,Antibiotic,P,15,tablets,2026-04-06,IN_STOCK,False
MP-IND-PHC-027,Gentamicin Injection 80mg,Antibiotic,P,10,ampoules,2026-02-18,IN_STOCK,True
MP-IND-PHC-027,Oxytocin Injection 5IU,Obstetric,P,10,ampoules,2026-03-12,IN_STOCK,True
MP-IND-PHC-027,Misoprostol 200mcg,Obstetric,P,8,tablets,2026-02-23,IN_STOCK,True
MP-IND-PHC-027,Magnesium Sulphate Injection 50%,Anticonvulsant,P,12,ampoules,2026-03-14,IN_STOCK,True
MP-IND-PHC-027,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,6,ampoules,2026-04-14,IN_STOCK,True
MP-IND-PHC-027,Hydrocortisone Injection 100mg,Corticosteroid,P,13,vials,2026-03-18,IN_STOCK,True
MP-IND-PHC-027,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,0,ampoules,2026-02-18,OUT_OF_STOCK,True
MP-IND-PHC-027,Paracetamol 500mg,Analgesic,P,14,tablets,2026-03-27,IN_STOCK,False
MP-IND-PHC-027,Ibuprofen 400mg,NSAID,P,20,tablets,2026-04-14,IN_STOCK,False
MP-IND-PHC-027,Diclofenac Sodium 50mg,NSAID,P,3,tablets,2026-03-03,LOW,False
MP-IND-PHC-027,Salbutamol Inhaler 100mcg,Bronchodilator,P,13,inhalers,2026-02-22,IN_STOCK,False
MP-IND-PHC-027,Dexamethasone Injection 4mg,Corticosteroid,P,6,ampoules,2026-03-25,IN_STOCK,True
MP-IND-PHC-027,Prednisolone 5mg,Corticosteroid,P,22,tablets,2026-03-11,IN_STOCK,False
MP-IND-PHC-027,Metformin 500mg,Antidiabetic,P,19,tablets,2026-03-28,IN_STOCK,False
MP-IND-PHC-027,Glimepiride 1mg,Antidiabetic,P,15,tablets,2026-03-02,IN_STOCK,False
MP-IND-PHC-027,Amlodipine 5mg,Antihypertensive,P,30,tablets,2026-03-17,IN_STOCK,False
MP-IND-PHC-027,Enalapril 5mg,Antihypertensive,P,15,tablets,2026-03-03,IN_STOCK,False
MP-IND-PHC-027,Tetanus Toxoid Injection,Vaccine,P,14,doses,2026-02-26,IN_STOCK,True
MP-IND-PHC-027,Anti-Tetanus Serum (ATS),Antiserum,P,7,vials,2026-03-24,IN_STOCK,True
MP-IND-PHC-027,Anti-Rabies Vaccine (ARV),Vaccine,P,7,doses,2026-04-06,IN_STOCK,True
MP-IND-PHC-027,Activated Charcoal Powder,Antidote,P,14,sachets,2026-03-23,IN_STOCK,True
MP-DEW-PHC-028,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,14,vials,2026-04-15,IN_STOCK,True
MP-DEW-PHC-028,Artesunate Injection 60mg,Antimalarial,P,14,vials,2026-04-03,IN_STOCK,True
MP-DEW-PHC-028,Artemether-Lumefantrine Tablets,Antimalarial,P,12,tablets,2026-04-08,IN_STOCK,True
MP-DEW-PHC-028,Chloroquine Phosphate 250mg,Antimalarial,P,12,tablets,2026-04-02,IN_STOCK,False
MP-DEW-PHC-028,Primaquine 7.5mg,Antimalarial,P,20,tablets,2026-04-07,IN_STOCK,False
MP-DEW-PHC-028,Dengue NS1 Antigen Test Kit,Diagnostic,P,15,kits,2026-03-08,IN_STOCK,True
MP-DEW-PHC-028,Normal Saline 0.9% (1L),IV Fluid,P,5,bottles,2026-04-01,IN_STOCK,True
MP-DEW-PHC-028,Ringer Lactate (1L),IV Fluid,P,10,bottles,2026-04-01,IN_STOCK,True
MP-DEW-PHC-028,ORS Packets (WHO formula),ORS,P,5,packets,2026-03-24,IN_STOCK,True
MP-DEW-PHC-028,Zinc Sulphate Dispersible 20mg,Micronutrient,P,23,tablets,2026-04-07,IN_STOCK,False
MP-DEW-PHC-028,Metronidazole 400mg,Antiprotozoal,P,25,tablets,2026-02-20,IN_STOCK,False
MP-DEW-PHC-028,Amoxicillin 500mg,Antibiotic,P,27,capsules,2026-03-24,IN_STOCK,False
MP-DEW-PHC-028,Azithromycin 500mg,Antibiotic,P,25,tablets,2026-02-26,IN_STOCK,False
MP-DEW-PHC-028,Ciprofloxacin 500mg,Antibiotic,P,30,tablets,2026-02-28,IN_STOCK,False
MP-DEW-PHC-028,Cotrimoxazole Paediatric,Antibiotic,P,15,tablets,2026-03-20,IN_STOCK,False
MP-DEW-PHC-028,Gentamicin Injection 80mg,Antibiotic,P,0,ampoules,2026-02-22,OUT_OF_STOCK,True
MP-DEW-PHC-028,Oxytocin Injection 5IU,Obstetric,P,0,ampoules,2026-04-16,OUT_OF_STOCK,True
MP-DEW-PHC-028,Misoprostol 200mcg,Obstetric,P,6,tablets,2026-03-27,IN_STOCK,True
MP-DEW-PHC-028,Magnesium Sulphate Injection 50%,Anticonvulsant,P,6,ampoules,2026-03-13,IN_STOCK,True
MP-DEW-PHC-028,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,10,ampoules,2026-03-10,IN_STOCK,True
MP-DEW-PHC-028,Hydrocortisone Injection 100mg,Corticosteroid,P,5,vials,2026-03-21,IN_STOCK,True
MP-DEW-PHC-028,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,11,ampoules,2026-04-07,IN_STOCK,True
MP-DEW-PHC-028,Paracetamol 500mg,Analgesic,P,2,tablets,2026-04-04,LOW,False
MP-DEW-PHC-028,Ibuprofen 400mg,NSAID,P,23,tablets,2026-03-04,IN_STOCK,False
MP-DEW-PHC-028,Diclofenac Sodium 50mg,NSAID,P,27,tablets,2026-04-01,IN_STOCK,False
MP-DEW-PHC-028,Salbutamol Inhaler 100mcg,Bronchodilator,P,19,inhalers,2026-04-02,IN_STOCK,False
MP-DEW-PHC-028,Dexamethasone Injection 4mg,Corticosteroid,P,0,ampoules,2026-03-23,OUT_OF_STOCK,True
MP-DEW-PHC-028,Prednisolone 5mg,Corticosteroid,P,25,tablets,2026-04-08,IN_STOCK,False
MP-DEW-PHC-028,Metformin 500mg,Antidiabetic,P,1,tablets,2026-03-21,LOW,False
MP-DEW-PHC-028,Glimepiride 1mg,Antidiabetic,P,3,tablets,2026-03-08,LOW,False
MP-DEW-PHC-028,Amlodipine 5mg,Antihypertensive,P,16,tablets,2026-04-11,IN_STOCK,False
MP-DEW-PHC-028,Enalapril 5mg,Antihypertensive,P,1,tablets,2026-03-08,LOW,False
MP-DEW-PHC-028,Tetanus Toxoid Injection,Vaccine,P,1,doses,2026-03-29,LOW,True
MP-DEW-PHC-028,Anti-Tetanus Serum (ATS),Antiserum,P,15,vials,2026-04-01,IN_STOCK,True
MP-DEW-PHC-028,Anti-Rabies Vaccine (ARV),Vaccine,P,0,doses,2026-03-14,OUT_OF_STOCK,True
MP-DEW-PHC-028,Activated Charcoal Powder,Antidote,P,11,sachets,2026-03-25,IN_STOCK,True
MP-DEW-PHC-029,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,1,vials,2026-03-19,LOW,True
MP-DEW-PHC-029,Artesunate Injection 60mg,Antimalarial,P,14,vials,2026-04-14,IN_STOCK,True
MP-DEW-PHC-029,Artemether-Lumefantrine Tablets,Antimalarial,P,6,tablets,2026-04-12,IN_STOCK,True
MP-DEW-PHC-029,Chloroquine Phosphate 250mg,Antimalarial,P,27,tablets,2026-03-22,IN_STOCK,False
MP-DEW-PHC-029,Primaquine 7.5mg,Antimalarial,P,28,tablets,2026-04-03,IN_STOCK,False
MP-DEW-PHC-029,Dengue NS1 Antigen Test Kit,Diagnostic,P,13,kits,2026-03-22,IN_STOCK,True
MP-DEW-PHC-029,Normal Saline 0.9% (1L),IV Fluid,P,12,bottles,2026-03-12,IN_STOCK,True
MP-DEW-PHC-029,Ringer Lactate (1L),IV Fluid,P,6,bottles,2026-03-23,IN_STOCK,True
MP-DEW-PHC-029,ORS Packets (WHO formula),ORS,P,13,packets,2026-03-12,IN_STOCK,True
MP-DEW-PHC-029,Zinc Sulphate Dispersible 20mg,Micronutrient,P,28,tablets,2026-03-05,IN_STOCK,False
MP-DEW-PHC-029,Metronidazole 400mg,Antiprotozoal,P,14,tablets,2026-04-10,IN_STOCK,False
MP-DEW-PHC-029,Amoxicillin 500mg,Antibiotic,P,24,capsules,2026-04-06,IN_STOCK,False
MP-DEW-PHC-029,Azithromycin 500mg,Antibiotic,P,15,tablets,2026-04-04,IN_STOCK,False
MP-DEW-PHC-029,Ciprofloxacin 500mg,Antibiotic,P,14,tablets,2026-04-15,IN_STOCK,False
MP-DEW-PHC-029,Cotrimoxazole Paediatric,Antibiotic,P,23,tablets,2026-04-05,IN_STOCK,False
MP-DEW-PHC-029,Gentamicin Injection 80mg,Antibiotic,P,14,ampoules,2026-04-01,IN_STOCK,True
MP-DEW-PHC-029,Oxytocin Injection 5IU,Obstetric,P,6,ampoules,2026-04-12,IN_STOCK,True
MP-DEW-PHC-029,Misoprostol 200mcg,Obstetric,P,10,tablets,2026-02-22,IN_STOCK,True
MP-DEW-PHC-029,Magnesium Sulphate Injection 50%,Anticonvulsant,P,5,ampoules,2026-02-26,IN_STOCK,True
MP-DEW-PHC-029,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,11,ampoules,2026-04-10,IN_STOCK,True
MP-DEW-PHC-029,Hydrocortisone Injection 100mg,Corticosteroid,P,14,vials,2026-03-11,IN_STOCK,True
MP-DEW-PHC-029,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,6,ampoules,2026-03-12,IN_STOCK,True
MP-DEW-PHC-029,Paracetamol 500mg,Analgesic,P,19,tablets,2026-02-21,IN_STOCK,False
MP-DEW-PHC-029,Ibuprofen 400mg,NSAID,P,21,tablets,2026-02-20,IN_STOCK,False
MP-DEW-PHC-029,Diclofenac Sodium 50mg,NSAID,P,22,tablets,2026-03-07,IN_STOCK,False
MP-DEW-PHC-029,Salbutamol Inhaler 100mcg,Bronchodilator,P,29,inhalers,2026-03-18,IN_STOCK,False
MP-DEW-PHC-029,Dexamethasone Injection 4mg,Corticosteroid,P,0,ampoules,2026-03-31,OUT_OF_STOCK,True
MP-DEW-PHC-029,Prednisolone 5mg,Corticosteroid,P,29,tablets,2026-03-10,IN_STOCK,False
MP-DEW-PHC-029,Metformin 500mg,Antidiabetic,P,22,tablets,2026-04-15,IN_STOCK,False
MP-DEW-PHC-029,Glimepiride 1mg,Antidiabetic,P,20,tablets,2026-03-04,IN_STOCK,False
MP-DEW-PHC-029,Amlodipine 5mg,Antihypertensive,P,25,tablets,2026-02-18,IN_STOCK,False
MP-DEW-PHC-029,Enalapril 5mg,Antihypertensive,P,21,tablets,2026-04-16,IN_STOCK,False
MP-DEW-PHC-029,Tetanus Toxoid Injection,Vaccine,P,9,doses,2026-03-31,IN_STOCK,True
MP-DEW-PHC-029,Anti-Tetanus Serum (ATS),Antiserum,P,15,vials,2026-04-11,IN_STOCK,True
MP-DEW-PHC-029,Anti-Rabies Vaccine (ARV),Vaccine,P,9,doses,2026-03-01,IN_STOCK,True
MP-DEW-PHC-029,Activated Charcoal Powder,Antidote,P,9,sachets,2026-03-02,IN_STOCK,True
MP-UJJ-PHC-030,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,8,vials,2026-03-20,IN_STOCK,True
MP-UJJ-PHC-030,Artesunate Injection 60mg,Antimalarial,P,12,vials,2026-02-28,IN_STOCK,True
MP-UJJ-PHC-030,Artemether-Lumefantrine Tablets,Antimalarial,P,5,tablets,2026-03-16,IN_STOCK,True
MP-UJJ-PHC-030,Chloroquine Phosphate 250mg,Antimalarial,P,12,tablets,2026-03-29,IN_STOCK,False
MP-UJJ-PHC-030,Primaquine 7.5mg,Antimalarial,P,22,tablets,2026-04-09,IN_STOCK,False
MP-UJJ-PHC-030,Dengue NS1 Antigen Test Kit,Diagnostic,P,14,kits,2026-04-16,IN_STOCK,True
MP-UJJ-PHC-030,Normal Saline 0.9% (1L),IV Fluid,P,8,bottles,2026-02-23,IN_STOCK,True
MP-UJJ-PHC-030,Ringer Lactate (1L),IV Fluid,P,0,bottles,2026-04-15,OUT_OF_STOCK,True
MP-UJJ-PHC-030,ORS Packets (WHO formula),ORS,P,8,packets,2026-03-31,IN_STOCK,True
MP-UJJ-PHC-030,Zinc Sulphate Dispersible 20mg,Micronutrient,P,24,tablets,2026-03-16,IN_STOCK,False
MP-UJJ-PHC-030,Metronidazole 400mg,Antiprotozoal,P,13,tablets,2026-03-05,IN_STOCK,False
MP-UJJ-PHC-030,Amoxicillin 500mg,Antibiotic,P,2,capsules,2026-03-17,LOW,False
MP-UJJ-PHC-030,Azithromycin 500mg,Antibiotic,P,15,tablets,2026-02-21,IN_STOCK,False
MP-UJJ-PHC-030,Ciprofloxacin 500mg,Antibiotic,P,27,tablets,2026-03-26,IN_STOCK,False
MP-UJJ-PHC-030,Cotrimoxazole Paediatric,Antibiotic,P,18,tablets,2026-03-01,IN_STOCK,False
MP-UJJ-PHC-030,Gentamicin Injection 80mg,Antibiotic,P,1,ampoules,2026-03-24,LOW,True
MP-UJJ-PHC-030,Oxytocin Injection 5IU,Obstetric,P,0,ampoules,2026-02-22,OUT_OF_STOCK,True
MP-UJJ-PHC-030,Misoprostol 200mcg,Obstetric,P,8,tablets,2026-03-07,IN_STOCK,True
MP-UJJ-PHC-030,Magnesium Sulphate Injection 50%,Anticonvulsant,P,15,ampoules,2026-03-22,IN_STOCK,True
MP-UJJ-PHC-030,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,15,ampoules,2026-04-17,IN_STOCK,True
MP-UJJ-PHC-030,Hydrocortisone Injection 100mg,Corticosteroid,P,7,vials,2026-03-10,IN_STOCK,True
MP-UJJ-PHC-030,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,14,ampoules,2026-02-25,IN_STOCK,True
MP-UJJ-PHC-030,Paracetamol 500mg,Analgesic,P,30,tablets,2026-03-31,IN_STOCK,False
MP-UJJ-PHC-030,Ibuprofen 400mg,NSAID,P,22,tablets,2026-02-22,IN_STOCK,False
MP-UJJ-PHC-030,Diclofenac Sodium 50mg,NSAID,P,18,tablets,2026-04-04,IN_STOCK,False
MP-UJJ-PHC-030,Salbutamol Inhaler 100mcg,Bronchodilator,P,26,inhalers,2026-02-24,IN_STOCK,False
MP-UJJ-PHC-030,Dexamethasone Injection 4mg,Corticosteroid,P,5,ampoules,2026-03-16,IN_STOCK,True
MP-UJJ-PHC-030,Prednisolone 5mg,Corticosteroid,P,21,tablets,2026-03-13,IN_STOCK,False
MP-UJJ-PHC-030,Metformin 500mg,Antidiabetic,P,29,tablets,2026-03-30,IN_STOCK,False
MP-UJJ-PHC-030,Glimepiride 1mg,Antidiabetic,P,13,tablets,2026-03-18,IN_STOCK,False
MP-UJJ-PHC-030,Amlodipine 5mg,Antihypertensive,P,2,tablets,2026-03-08,LOW,False
MP-UJJ-PHC-030,Enalapril 5mg,Antihypertensive,P,18,tablets,2026-04-01,IN_STOCK,False
MP-UJJ-PHC-030,Tetanus Toxoid Injection,Vaccine,P,15,doses,2026-03-29,IN_STOCK,True
MP-UJJ-PHC-030,Anti-Tetanus Serum (ATS),Antiserum,P,8,vials,2026-02-19,IN_STOCK,True
MP-UJJ-PHC-030,Anti-Rabies Vaccine (ARV),Vaccine,P,0,doses,2026-02-22,OUT_OF_STOCK,True
MP-UJJ-PHC-030,Activated Charcoal Powder,Antidote,P,15,sachets,2026-03-28,IN_STOCK,True
MP-UJJ-PHC-031,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,15,vials,2026-03-17,IN_STOCK,True
MP-UJJ-PHC-031,Artesunate Injection 60mg,Antimalarial,P,11,vials,2026-03-23,IN_STOCK,True
MP-UJJ-PHC-031,Artemether-Lumefantrine Tablets,Antimalarial,P,1,tablets,2026-03-27,LOW,True
MP-UJJ-PHC-031,Chloroquine Phosphate 250mg,Antimalarial,P,17,tablets,2026-03-05,IN_STOCK,False
MP-UJJ-PHC-031,Primaquine 7.5mg,Antimalarial,P,25,tablets,2026-02-18,IN_STOCK,False
MP-UJJ-PHC-031,Dengue NS1 Antigen Test Kit,Diagnostic,P,9,kits,2026-02-22,IN_STOCK,True
MP-UJJ-PHC-031,Normal Saline 0.9% (1L),IV Fluid,P,13,bottles,2026-04-06,IN_STOCK,True
MP-UJJ-PHC-031,Ringer Lactate (1L),IV Fluid,P,9,bottles,2026-03-02,IN_STOCK,True
MP-UJJ-PHC-031,ORS Packets (WHO formula),ORS,P,7,packets,2026-03-05,IN_STOCK,True
MP-UJJ-PHC-031,Zinc Sulphate Dispersible 20mg,Micronutrient,P,30,tablets,2026-04-12,IN_STOCK,False
MP-UJJ-PHC-031,Metronidazole 400mg,Antiprotozoal,P,17,tablets,2026-03-01,IN_STOCK,False
MP-UJJ-PHC-031,Amoxicillin 500mg,Antibiotic,P,23,capsules,2026-02-26,IN_STOCK,False
MP-UJJ-PHC-031,Azithromycin 500mg,Antibiotic,P,21,tablets,2026-04-01,IN_STOCK,False
MP-UJJ-PHC-031,Ciprofloxacin 500mg,Antibiotic,P,24,tablets,2026-02-22,IN_STOCK,False
MP-UJJ-PHC-031,Cotrimoxazole Paediatric,Antibiotic,P,11,tablets,2026-02-21,IN_STOCK,False
MP-UJJ-PHC-031,Gentamicin Injection 80mg,Antibiotic,P,14,ampoules,2026-04-13,IN_STOCK,True
MP-UJJ-PHC-031,Oxytocin Injection 5IU,Obstetric,P,6,ampoules,2026-02-21,IN_STOCK,True
MP-UJJ-PHC-031,Misoprostol 200mcg,Obstetric,P,11,tablets,2026-04-14,IN_STOCK,True
MP-UJJ-PHC-031,Magnesium Sulphate Injection 50%,Anticonvulsant,P,8,ampoules,2026-03-27,IN_STOCK,True
MP-UJJ-PHC-031,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,12,ampoules,2026-04-08,IN_STOCK,True
MP-UJJ-PHC-031,Hydrocortisone Injection 100mg,Corticosteroid,P,6,vials,2026-03-17,IN_STOCK,True
MP-UJJ-PHC-031,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,10,ampoules,2026-03-08,IN_STOCK,True
MP-UJJ-PHC-031,Paracetamol 500mg,Analgesic,P,2,tablets,2026-03-31,LOW,False
MP-UJJ-PHC-031,Ibuprofen 400mg,NSAID,P,15,tablets,2026-03-12,IN_STOCK,False
MP-UJJ-PHC-031,Diclofenac Sodium 50mg,NSAID,P,25,tablets,2026-02-26,IN_STOCK,False
MP-UJJ-PHC-031,Salbutamol Inhaler 100mcg,Bronchodilator,P,12,inhalers,2026-04-09,IN_STOCK,False
MP-UJJ-PHC-031,Dexamethasone Injection 4mg,Corticosteroid,P,11,ampoules,2026-03-21,IN_STOCK,True
MP-UJJ-PHC-031,Prednisolone 5mg,Corticosteroid,P,22,tablets,2026-04-17,IN_STOCK,False
